"iso","sector","fuel","units","X1961","X1962","X1963","X1964","X1965","X1966","X1967","X1968","X1969","X1970","X1971","X1972","X1973","X1974","X1975","X1976","X1977","X1978","X1979","X1980","X1981","X1982","X1983","X1984","X1985","X1986","X1987","X1988","X1989","X1990","X1991","X1992","X1993","X1994","X1995","X1996","X1997","X1998","X1999","X2000","X2001","X2002","X2003","X2004","X2005","X2006","X2007","X2008","X2009","X2010","X2011","X2012","X2013","X2014","X2015","X2016","X2017","X2018","X2019","X2020","X2021","X2022","X2023"
"bgr","3B_Manure-management","process","kt","29.2046","29.1801","27.6551","27.4361","29.7393","28.7171","27.5935","27.8937","26.1007","25.5238","27.5721","29.8087","29.23","28.988","32.7853","35.3117","34.2203","34.2777","35.6834","36.0801","35.8282","35.9557","36.0006","35.4901","35.0104","34.9239","35.1042","34.8346","34.7522","34.0245","31.4879","26.3191","21.5563","17.8182","17.5588","17.7869","14.7546","14.7157","16.1726","15.3734","13.6681","12.4519","12.8299","13.1644","12.6053","12.2652","12.796","11.8021","11.027","10.3225","9.9425","9.5594","8.9039","9.4635","9.2733","9.412","9.6121","9.3439","8.7085","9.7645","9.8641","9.3191","9.3191"
"bgr","3D_Rice-Cultivation","process","kt","2.9078","3.3074","3.2794","3.1856","3.0176","3.4202","3.843","3.7904","4.3506","4.8065","4.7603","4.1569","4.5489","4.7018","4.7068","4.6634","4.8115","4.6525","4.5956","4.6346","4.6007","4.604","4.3688","4.4797","3.5983","3.7128","3.9595","3.953","3.82","2.9652","2.2968","1.267","0.8733","0.2316","0.3864","0.7297","1.0623","0.9145","0.3968","0.9999","1.0912","1.1665","1.5772","1.5873","1.2602","1.2709","1.8432","2.1806","2.3274","3.3536","3.3015","2.7643","2.8599","3.092","3.4748","3.3566","2.9215","3.08","3.3096","3.458","3.374","2.9624","2.9624"
"bhr","3E_Enteric-fermentation","process","kt","0.2095","0.2124","0.2164","0.2204","0.224","0.2481","0.2487","0.2487","0.2541","0.2561","0.2643","0.2898","0.3078","0.2711","0.2758","0.2822","0.2967","0.3038","0.3457","0.3423","0.3431","0.3641","0.3701","0.38","0.4448","0.4894","0.5411","0.6596","0.7387","0.7504","0.7231","0.7319","0.7141","0.69","0.6382","0.6914","0.6956","0.7152","0.7468","0.7133","0.6838","0.9123","0.7938","0.74","0.7322","0.7373","0.7288","0.627","0.6455","0.7451","0.7452","0.7488","0.7645","0.7645","0.7456","0.7519","0.7564","0.8645","0.8899","0.8215","0.857","0.8708","0.8708"
"bhr","3B_Manure-management","process","kt","0.0113","0.0115","0.0116","0.0118","0.012","0.0135","0.0135","0.0135","0.0137","0.014","0.0146","0.0157","0.017","0.0157","0.0186","0.0199","0.0214","0.0207","0.0228","0.0222","0.0217","0.0229","0.0241","0.0266","0.0287","0.0315","0.0333","0.04","0.0448","0.0462","0.0462","0.0462","0.0462","0.0457","0.043","0.0463","0.0467","0.0469","0.049","0.0485","0.0468","0.0573","0.0516","0.0491","0.0482","0.0485","0.0484","0.0438","0.044","0.0504","0.0521","0.054","0.0564","0.0581","0.0585","0.0602","0.0617","0.0696","0.0733","0.0679","0.0693","0.0755","0.0755"
"bhs","3E_Enteric-fermentation","process","kt","0.4373","0.4375","0.4379","0.4726","0.473","0.4726","0.4712","0.4422","0.4218","0.4055","0.4021","0.3801","0.3578","0.2668","0.2531","0.2423","0.2248","0.2093","0.2044","0.1981","0.1904","0.1879","0.1918","0.1895","0.1934","0.1933","0.1844","0.1779","0.178","0.1759","0.1688","0.1692","0.1595","0.156","0.1637","0.1671","0.1673","0.1673","0.1554","0.1514","0.1537","0.1493","0.1568","0.1632","0.164","0.1632","0.1634","0.1632","0.1634","0.1635","0.1637","0.1668","0.1668","0.1669","0.1659","0.1659","0.1659","0.1656","0.1656","0.1658","0.166","0.1663","0.1663"
"bhs","3B_Manure-management","process","kt","0.0357","0.0365","0.037","0.0381","0.0408","0.0449","0.0457","0.0417","0.0384","0.0361","0.0372","0.0359","0.0404","0.0332","0.0311","0.0446","0.048","0.0385","0.0314","0.0343","0.043","0.0399","0.0382","0.0398","0.0397","0.0395","0.0413","0.042","0.0459","0.0478","0.0395","0.0432","0.0429","0.0368","0.0632","0.0834","0.0694","0.1034","0.0558","0.0557","0.0579","0.0587","0.0685","0.0692","0.0692","0.0692","0.0692","0.0692","0.0692","0.0692","0.0692","0.0693","0.0693","0.0693","0.0713","0.0705","0.0726","0.074","0.074","0.073","0.0734","0.0737","0.0737"
"bih","3E_Enteric-fermentation","process","kt","156.074365908732","160.537899755418","149.229781312935","144.553525267632","147.614630442305","156.606249011715","162.072821147121","162.445597653612","153.684521116207","148.391286167589","151.741615438281","154.519208735395","158.918032676889","166.101011729694","172.649209916463","171.883399357018","169.232688167032","167.447665534165","165.105433489218","162.885035815348","163.735377552551","164.440391642335","163.279792570207","162.631076906424","159.999908472644","157.211562790035","157.894879899222","155.466925289412","151.68086843469","148.96294468971","141.573716749986","60.679","57.3368","54.3115","44.571","37.349","45.7846","47.2173","49.2446","50.9034","49.0175","46.234","49.859","52.1968","53.1616","58.0561","54.9627","53.7401","53.647","52.92","51.4443","49.8663","50.1472","49.7635","50.4491","50.134","48.8821","48.1242","46.7561","46.3613","37.4603","40.6696","40.6696"
"bih","3B_Manure-management","process","kt","26.3253282222816","25.8175749135521","24.799835620974","26.0361355526522","27.678928244342","26.1243695302361","27.6083740612993","28.2042301141546","26.404055267075","26.8782698825418","29.1080388649084","29.2918673374267","30.4040195984538","33.0310832700916","34.3262144981236","34.4948499857663","34.1448034948527","35.7208651529581","34.3743420959222","33.7731904312881","34.5035942456158","35.6984002571131","35.6317387214762","37.0463079149166","35.6599767805124","34.1725985959685","35.3865652688843","34.8438029884874","32.9533466424477","32.1962024729139","31.3008755822139","12.2683","11.4631","11.2056","9.4302","7.9103","9.1549","9.9197","10.3265","10.9822","10.8779","10.5488","11.298","11.7754","12.3467","13.3114","11.9383","11.5398","11.7389","11.9367","11.5115","11.123","11.1273","10.9876","11.1896","10.9593","10.7783","10.6124","10.4024","10.3209","8.5273","9.0594","9.0594"
"blr","3E_Enteric-fermentation","process","kt","418.414482036727","443.017838720735","462.047845817817","450.184060802622","452.166591266962","476.74009945379","494.133937890775","496.194012258136","492.189627019326","484.188973426949","502.635625095983","514.321675320863","519.149299389037","529.479395771516","540.471141789747","542.461884304138","538.631049280052","547.833598973969","553.300490471686","557.057524680984","555.514482104691","558.801687735345","563.019409372478","572.048834512104","574.225866922859","570.503646466916","573.073848009162","557.845533496185","560.436690589879","554.006421838087","541.689192470566","486.593","464.2739","441.3895","413.1621","388.8317","375.9487","370.5627","361.2349","337.6603","329.4928","318.5139","312.2487","304.8559","305.2153","304.2039","302.2047","301.1211","308.0072","308.8039","310.1074","315.8549","322.8764","322.6832","321.7108","317.7241","321.2171","319.2878","316.4761","315.3377","310.4723","308.6366","308.6366"
"blr","3B_Manure-management","process","kt","61.4987495024149","65.8800543190062","68.3197114261343","61.2848713919729","64.6839714408514","69.2398196447013","71.3405540603535","70.5644468521798","69.9425448182044","72.0652090439144","76.9188724764744","79.1846258066717","79.2222418112585","81.2772482891005","83.1117628027905","80.8819971935047","81.9324163689992","81.8601369891167","83.2424054194202","83.9306658920203","84.0867091623154","84.6451096281339","85.9368288208793","87.3724185128232","87.5550228134511","87.244030782136","87.8245884947873","85.810880198752","86.3852007336653","85.3361762421538","83.8361504832195","71.7899","69.8334","64.8481","61.6267","58.4718","56.6023","56.0046","54.9821","51.8531","50.4819","48.966","47.8912","46.7955","47.1362","48.0887","48.3689","48.2026","49.4016","50.3301","51.5367","53.7372","52.0391","51.7073","52.8829","51.9371","52.2893","51.2201","51.1065","50.7174","49.3436","48.9879","48.9879"
"blz","3E_Enteric-fermentation","process","kt","1.3795","1.434","1.5988","1.8076","1.9924","2.0951","2.0163","2.0224","2.0838","2.2026","2.3469","2.4461","2.5627","2.7437","2.8779","2.9825","2.986","2.9727","3.0285","3.0262","3.0312","3.0408","3.0539","3.0628","2.9764","2.9993","3.0145","3.0726","3.2436","3.6302","3.3094","4.0393","3.4373","3.5346","2.4769","2.5803","2.8506","3.1339","3.4693","3.1565","3.4671","3.4386","3.4855","3.487","3.4748","4.0298","4.3433","4.8204","5.3933","5.483","5.7997","6.0329","6.6562","5.6284","5.7538","5.8122","5.9452","6.0254","6.1091","6.1301","6.1764","6.2253","6.2253"
"blz","3B_Manure-management","process","kt","0.0443","0.0453","0.0479","0.0524","0.0565","0.0597","0.0571","0.0576","0.0595","0.0629","0.068","0.0712","0.0736","0.0784","0.0829","0.0836","0.0833","0.0811","0.0819","0.0808","0.081","0.0824","0.0857","0.0879","0.0887","0.0898","0.0902","0.0917","0.0856","0.1006","0.1221","0.1448","0.128","0.1213","0.1042","0.1109","0.1012","0.1065","0.118","0.1115","0.1301","0.1298","0.1247","0.1267","0.1192","0.1284","0.1324","0.1418","0.1566","0.1593","0.1673","0.1757","0.1859","0.1687","0.1711","0.1722","0.1743","0.1756","0.1782","0.1793","0.1808","0.1822","0.1822"
"blz","3D_Rice-Cultivation","process","kt","0.0327","0.0318","0.0355","0.0486","0.0723","0.0519","0.0581","0.0501","0.0471","0.0497","0.0871","0.0943","0.0903","0.1138","0.1246","0.1201","0.0963","0.0736","0.0782","0.0918","0.1112","0.0936","0.0663","0.0706","0.0687","0.0428","0.0504","0.056","0.1165","0.0896","0.104","0.0822","0.1247","0.1187","0.1381","0.1623","0.175","0.1462","0.1289","0.1015","0.1126","0.1337","0.127","0.0878","0.1058","0.0816","0.104","0.0949","0.1282","0.129","0.1247","0.0759","0.1099","0.0983","0.0836","0.095","0.1112","0.0761","0.0677","0.0863","0.074","0.0814","0.0814"
"bol","3E_Enteric-fermentation","process","kt","200.6098","206.5658","212.3448","216.209","221.2635","225.7505","232.3489","238.0433","242.8665","250.0863","260.2137","271.6191","280.0258","307.7176","319.5177","332.1453","345.856","383.8281","398.4705","402.8302","391.7994","394.6736","440.6384","391.9372","418.3232","384.1032","401.4851","411.6545","418.0694","389.9713","395.969","404.8622","413.1623","423.0591","432.9816","443.8075","455.1362","465.4633","479.4192","510.6371","490.3154","504.7893","517.637","530.9323","544.2225","558.0128","570.9188","583.4393","605.7344","612.743","638.6602","654.9338","671.502","660.027","666.0963","674.4562","682.0174","696.0764","707.1002","728.295","744.8257","764.3826","764.3826"
"bol","3B_Manure-management","process","kt","6.612","6.8051","6.995","7.1235","7.3529","7.5273","7.7601","8.0273","8.3041","8.5634","8.8927","9.2037","9.4804","10.1077","10.5533","10.9711","11.4079","12.1421","12.3305","12.4475","12.2575","12.2476","13.0153","11.3659","12.0245","11.3722","11.8928","12.2507","12.5726","11.124","11.4069","11.6846","12.1345","12.5998","12.9754","13.3578","13.818","14.3216","14.9025","15.3642","15.1113","15.617","16.0827","16.6653","17.507","18.2675","19.0021","19.5629","20.3568","21.12","21.9669","22.254","22.7618","22.4571","22.6242","22.9167","23.1264","23.5826","23.9068","24.4402","24.7997","25.1952","25.1952"
"bol","3D_Rice-Cultivation","process","kt","1.6633","1.8713","2.03","2.2","2.295","2.3467","2.1501","2.7325","3.8192","3.8588","3.7415","3.591","3.269","3.731","5.2325","5.0253","4.8521","4.4198","3.6029","4.6298","4.4352","3.8007","3.0498","7.9761","7.8954","6.454","6.5415","6.7361","7.3563","7.6567","8.0192","8.7509","8.7665","9.5472","9.099","9.1676","8.8323","9.9444","12.6861","10.9418","10.2276","9.0919","9.8823","10.6535","13.1867","11.7879","11.9003","10.8781","13.0763","13.5966","12.4791","11.0251","11.641","12.2447","11.645","11.4733","12.0977","11.8844","13.1097","12.3561","12.5121","14.2252","14.2252"
"bra","3E_Enteric-fermentation","process","kt","3483.8795","3587.9367","3710.6384","3833.5982","3967.1369","4102.7776","4225.1356","4361.453","4507.4324","4649.8815","4830.8096","5085.3","5228.925","5533.2371","5685.2258","6203.3928","6533.5602","6511.7816","6661.4351","7241.8903","7410.5572","7509.2356","7546.3478","7763.6372","7819.9032","8059.2923","8267.8455","8500.8491","8776.7171","8956.8503","9259.8221","9386.054","9414.2424","9598.2588","9780.879","9449.9516","9638.398","9742.1055","9832.4909","10142.924","10514.1599","11024.8085","11605.6098","12123.7529","12288.8496","12224.8379","11876.6259","12028.5568","12208.5714","12460.719","12655.8296","12549.6483","12583.5982","12623.7247","12767.0484","12909.8787","12691.2852","12626.1045","12704.4987","12868.9557","13246.0575","13801.9907","13801.9907"
"bra","3B_Manure-management","process","kt","96.7499","99.1519","102.3326","105.5227","108.8887","112.0613","114.8681","118.2698","121.6531","124.8478","128.9083","134.8584","139.1535","145.8225","150.4102","159.3111","163.6213","162.5112","167.9909","177.7193","179.629","182.6339","181.4279","186.4346","187.6364","192.8877","197.1021","200.9856","207.2792","211.365","218.4075","221.7707","222.0338","226.9344","231.9245","218.4137","222.8665","225.1493","228.3725","235.3504","243.6933","251.8604","263.4064","273.6971","278.6521","278.7484","275.2651","280.0424","284.6842","290.0894","294.3875","291.3703","289.8774","293.4206","298.7022","302.43","302.1388","301.9356","302.7572","307.0517","315.8352","328.9328","328.9328"
"bra","3D_Rice-Cultivation","process","kt","206.1854","217.6037","241.7681","271.6862","300.0436","260.1551","278.7529","289.6535","300.1606","323.4466","309.4693","294.4593","311.4723","303.0308","344.6953","432.4049","389.2462","365.3035","354.1675","405.5542","396.3711","391.3617","331.8319","347.6317","308.8648","363.1866","389.761","387.2255","341.3102","256.377","267.7389","304.4689","286.559","286.7856","284.105","211.4758","198.6559","198.9202","247.7098","238.0657","204.158","204.1076","206.6286","242.5053","254.3739","192.9908","187.7946","185.18","186.5675","176.8509","178.8278","156.7672","152.8608","152.0634","138.9103","126.2782","130.3229","121.6152","111.0857","108.9837","109.7298","105.4574","105.4574"
"brb","3E_Enteric-fermentation","process","kt","1.5374","1.294","1.2952","1.2956","1.323","1.363","1.3882","1.4004","1.581","1.587","1.645","1.589","1.65","1.5186","1.2686","1.2745","1.278","1.4038","1.434","1.516","1.5548","1.4658","1.4792","1.482","1.447","1.553","1.6646","1.7706","2.1546","2.0798","2.0793","2.1077","1.952","1.9474","1.9512","1.952","1.7862","1.726","1.6063","1.4842","1.3755","1.2671","1.1652","1.0584","0.9444","0.8021","0.7185","0.7659","0.8308","0.8479","0.832","0.8483","0.862","0.8544","0.8449","0.8435","0.839","0.8396","0.8859","0.899","0.9092","0.9192","0.9192"
"brb","3B_Manure-management","process","kt","0.0893","0.0851","0.0848","0.0851","0.0858","0.0905","0.0911","0.0932","0.0987","0.1008","0.1056","0.1046","0.1058","0.1168","0.1067","0.1108","0.1128","0.1323","0.1217","0.1287","0.1309","0.1292","0.1273","0.1081","0.1074","0.1018","0.1039","0.1038","0.1084","0.1025","0.1593","0.1496","0.1455","0.1499","0.1549","0.1596","0.1533","0.1509","0.1478","0.1377","0.123","0.1143","0.1183","0.1327","0.1323","0.1328","0.1348","0.1357","0.1385","0.1399","0.1404","0.1419","0.1432","0.1424","0.1482","0.1595","0.1646","0.169","0.1633","0.1655","0.1667","0.1674","0.1674"
"brn","3E_Enteric-fermentation","process","kt","0.8073","0.867","0.784","0.6564","0.5792","0.7579","0.7919","0.8436","0.8789","0.896","0.8833","0.8696","0.843","0.8985","0.786","0.729","0.732","0.733","0.732","0.7305","0.677","0.6495","0.623","0.632","0.63","0.2471","0.2643","0.3104","0.3365","0.2105","0.2482","0.2367","0.2215","0.2183","0.2394","0.2373","0.3475","0.3563","0.4379","0.3946","0.4263","0.409","0.4315","0.3484","0.3502","0.3406","0.3388","0.3547","0.3212","0.3238","0.2364","0.2298","0.2249","0.2309","0.259","0.2571","0.2403","0.2152","0.2089","0.2093","0.1343","0.1297","0.1297"
"brn","3B_Manure-management","process","kt","0.082","0.0882","0.0879","0.0727","0.0911","0.0875","0.079","0.0894","0.1072","0.1259","0.1231","0.1214","0.1266","0.1309","0.1149","0.1016","0.1237","0.1266","0.1235","0.1191","0.1402","0.148","0.1537","0.2092","0.2079","0.1841","0.2266","0.2431","0.2654","0.1305","0.1266","0.1006","0.0984","0.0893","0.084","0.083","0.1165","0.1345","0.1868","0.2216","0.2513","0.2314","0.2606","0.283","0.2564","0.2883","0.3087","0.314","0.3096","0.3262","0.3127","0.3648","0.4039","0.3651","0.3671","0.3764","0.3665","0.3922","0.3633","0.4118","0.451","0.4467","0.4467"
"brn","3D_Rice-Cultivation","process","kt","0.4924","0.4916","0.4898","0.4515","0.4358","0.4251","0.6043","0.6043","0.6338","0.6001","0.4747","0.4294","0.4379","0.584","0.6314","0.639","0.4919","0.4185","0.3683","0.3457","0.3174","0.2771","0.2941","0.3646","0.1516","0.1252","0.1764","0.1545","0.1215","0.1042","0.2778","0.2431","0.2605","0.2605","0.1736","0.1563","0.1563","0.1563","0.066","0.0799","0.0936","0.0993","0.146","0.1657","0.2275","0.2391","0.2622","0.2431","0.2379","0.2778","0.2605","0.2778","0.2257","0.2257","0.2257","0.2431","0.2257","0.2084","0.191","0.2257","0.2605","0.2605","0.2605"
"btn","3E_Enteric-fermentation","process","kt","7.7525","7.967","8.1554","8.3735","8.5864","8.7615","8.9711","9.1795","9.3947","9.6325","9.8658","10.1057","10.3113","10.5386","10.8135","11.1361","11.3934","11.6895","11.9154","12.1491","12.567","13.0819","13.6258","14.2216","14.853","14.8199","15.3759","15.4739","15.6368","16.3738","1.2628","1.1089","1.1748","1.2414","1.2853","1.4089","1.4376","1.4015","1.3017","1.2471","1.0648","1.039","1.0853","1.083","1.008","13.3328","13.4263","15.0265","12.9627","12.9548","13.0282","12.825","13.2472","13.403","13.6026","14.113","14.3073","14.9589","14.8328","13.639","13.6228","12.6801","12.6801"
